Id,target
118,21.01402887701913
119,-22.788903240969066
120,-21.19815496638073
121,-255.77120655739134
122,267.4372801635848
123,155.03919523305171
124,14.341731698566901
125,83.51245153810954
126,-12.144223212077536
127,-153.0973235232174
128,112.3935952151122
129,-32.04590346184536
130,-216.0247625068172
131,121.0576968452975
132,-29.893091107071918
133,-86.8348065995746
134,170.72446841049006
135,39.19228611583908
136,-19.330002614243327
137,61.76416566735172
138,46.08121465670201
139,-175.02947140957846
140,130.15560904214303
141,-72.80718874747589
142,212.09039841555443
143,135.34624534295725
144,0.2300974339309303
145,-153.84466709100383
146,-14.870958613416088
147,133.6600805639978
148,35.96280271412435
149,57.70458539241958
150,-4.365521598625012
151,-43.11104577689093
152,17.721740547859046
153,-69.70519885110038
154,28.546370372091847
155,141.9940718406965
156,346.82379876145825
157,216.92417872158268
158,27.816276675606588
159,-37.73906244842057
160,-171.39727516744136
161,12.896167750752396
162,298.60772769371465
163,75.63842849072503
164,-22.109099154073913
165,155.67841829241615
166,-155.6948694659199
167,141.40800342890935
168,171.0799522979681
169,-46.94908524932772
170,65.57778404488873
171,97.25339204770727
172,94.9267603070633
173,31.87150336046108
174,174.33705171081192
175,-151.15510797877693
176,-94.33428461261695
177,-169.77711078431054
178,-18.296914273414355
179,-107.27779584838304
180,-14.126610767107948
181,-58.812017221817534
182,-75.08323803309634
183,67.35872706795078
184,-68.97034784639776
185,88.8318631018075
186,-57.09483419585335
187,-109.74125494966401
188,-77.7833543843155
189,185.62930418259776
190,-41.42822060184214
191,219.63552219921894
192,-56.617284687432466
193,-83.62225254718618
194,47.32380047296631
195,0.626076530571452
196,71.38215107677887
197,-60.66399027720052
198,209.65912712436705
199,-138.63705486246607
200,-96.8478030311563
201,-115.5839784531313
202,24.965410204680037
203,54.295240016449505
204,150.502761611864
205,46.89832237258927
206,91.98549661099982
207,173.01310140072283
208,-270.5532091605296
209,-173.8573965728272
210,-105.30417713653837
211,-82.51422643184928
212,29.08024728715631
213,-50.332180476419296
214,78.0970159572238
215,-20.197915129111742
216,-52.21632039310658
217,-28.630773942277422
218,65.65605731658411
219,91.73073270650681
220,-82.66754806101535
221,-148.46092629158056
222,48.67770922260236
223,238.56764550988837
224,-48.6998996227425
225,15.763132095255695
226,-61.98996903059284
227,13.148570655078245
228,10.028951249511742
229,39.96460839608997
230,115.95861509753053
231,18.666950327689033
232,-107.32994216796969
233,46.76955937177427
234,100.03995867680709
235,-88.75339379682134
236,-174.69421825032197
237,169.4781473115617
238,109.35279925539501
239,62.0899161143175
240,-8.543978341299562
241,-24.856444142589154
242,-47.716639375768466
243,-171.01135529039385
244,-65.00088432230494
245,-27.748180401110357
246,-171.40259770776578
247,-28.209327573944886
248,34.318817500029134
249,-121.61078346099137
250,17.42643741347959
251,-0.7730819294570658
252,-254.18230795167034
253,-253.52925299367286
254,-165.87876613113278
255,46.71110406043241
256,131.6120223378475
257,70.78163997193607
258,119.87591370926991
259,93.84301017318086
260,22.128800319029313
261,-306.14503157274703
262,187.13467467956272
263,-130.08693308012977
264,-43.901744215091355
265,-84.8294429842014
266,-87.51397384644785
267,137.0642064303848
268,162.66311445001267
269,-40.43067811497453
270,-142.3156931423846
271,113.29541408735764
272,-19.816228325255654
273,88.16638690701168
274,105.99271814522692
275,25.300007380551698
276,-50.88375209065858
277,-26.952481739987974
278,30.10928506620102
279,73.89388490450838
280,28.360816626002723
281,-128.41633034193887
282,-15.27763010408762
283,-11.03744367030014
284,-126.79478496692903
285,162.120112399903
286,-10.08388334544311
287,-133.3363164863451
288,206.45069468397597
289,48.83764498915585
290,93.20136962043571
291,31.390590106331544
292,207.0382286959131
293,-38.997019528444596
294,-30.728941035104597
295,-40.17516976857287
296,52.35981075986191
297,-62.40405628036088
298,93.63823243136416
299,-84.29149854256885
300,-95.53138433183013
301,-24.38049584265831
302,-89.80792790032085
303,-23.174901069912377
304,59.664838271556164
305,-32.43137819774071
306,-74.09462201932193
307,-179.73244089499894
308,-163.68503803818086
309,41.18835197221289
310,80.27849216459981
311,301.5778041102181
312,128.55432741535142
313,130.83298847430217
314,52.51492539509836
315,-21.287399674539955
316,183.267571530658
317,-58.87578622342249
318,129.46959721942403
319,152.6554865781809
320,-33.322369438607836
321,-202.1385684737296
322,-98.86067937466737
323,4.343121916899383
324,-44.80443731743595
325,-37.81962876361691
326,157.82371356500883
327,134.01462687740366
328,25.024555645190738
329,-88.43906018041137
330,187.246379351038
331,-65.45362330762086
332,65.54023438586736
333,80.35618193535765
334,98.80573011823431
335,-105.25456648520706
336,114.40423195114383
337,-34.91991363801296
338,88.60946315190678
339,-83.36952663166741
340,-202.23111370881168
341,158.22147833617694
342,-93.1481791344518
343,65.98163868296233
344,125.51306839360099
345,30.707355499000776
346,-175.22103469644742
347,-33.704975754941536
348,-47.9594490844472
349,-117.02601536995192
350,12.26816567929417
351,-88.1417150774347
352,-38.984010647521494
353,-163.4146958262329
354,-218.46565183758483
355,5.5130563321829005
356,-205.94783949227798
357,185.72106530535578
358,-9.250012041071999
359,18.072027055070897
360,32.79779595765029
361,241.09242326438638
362,-27.385296548805485
363,134.03235586304984
364,57.39687945486876
365,10.538859602412881
366,-86.50825986153606
367,-9.656747138074088
368,223.43052611649765
369,-14.705534122345929
370,-137.9217018207653
371,-50.51477163396229
372,-93.67937978650808
373,8.816281629020168
374,-14.6040268843722
375,-62.851996673744985
376,-16.46555430877362
377,-172.96263958137428
378,-122.79177467687784
379,45.27389824413556
380,-37.309931364800015
381,-157.4384941458928
382,87.4983857544411
383,-0.3207264236066294
384,133.2578424917392
385,-47.172208797595616
386,2.5746611601733704
387,174.22751937911258
388,170.9300810168624
389,46.43335748404242
390,-26.720651010205057
391,59.63225225555163
392,111.65911278343589
393,-36.50276679290922
394,-69.1390526694835
395,-81.98900042555722
396,-186.03253492960047
397,125.29233589446419
398,65.36984068477612
399,57.05969069443573
